locus_tag	gene	product	type	start	end	strand	snpEff_locus_id
B7H15_08320	-	hypothetical protein	CDS	1629478	1630612	-1	CDS_USA300_JE2_1629479_1630612
B7H15_08325	-	hypothetical protein	CDS	1630874	1631054	1	CDS_USA300_JE2_1630875_1631054
B7H15_08330	-	hypothetical protein	CDS	1631180	1632161	-1	CDS_USA300_JE2_1631181_1632161
B7H15_08335	-	hypothetical protein	CDS	1632174	1632612	-1	CDS_USA300_JE2_1632175_1632612
B7H15_08340	-	2-oxoglutarate dehydrogenase	CDS	1632962	1634237	-1	CDS_USA300_JE2_1632963_1634237
B7H15_08345	-	alpha-ketoacid dehydrogenase subunit beta	CDS	1634249	1635233	-1	CDS_USA300_JE2_1634250_1635233
B7H15_08350	-	2-oxoisovalerate dehydrogenase	CDS	1635232	1636225	-1	CDS_USA300_JE2_1635233_1636225
B7H15_08355	-	dihydrolipoyl dehydrogenase	CDS	1636240	1637662	-1	CDS_USA300_JE2_1636241_1637662
B7H15_08360	-	DNA repair protein RecN	CDS	1637812	1639492	-1	CDS_USA300_JE2_1637813_1639492
B7H15_08365	-	arginine repressor	CDS	1639507	1639960	-1	CDS_USA300_JE2_1639508_1639960
B7H15_08370	-	geranyl transferase	CDS	1640391	1641273	-1	CDS_USA300_JE2_1640392_1641273
B7H15_08375	-	exodeoxyribonuclease 7 small subunit	CDS	1641250	1641481	-1	CDS_USA300_JE2_1641251_1641481
B7H15_08380	-	exodeoxyribonuclease 7 large subunit	CDS	1641473	1642811	-1	CDS_USA300_JE2_1641474_1642811
B7H15_08385	-	N utilization substance protein B	CDS	1642827	1643217	-1	CDS_USA300_JE2_1642828_1643217
B7H15_08390	-	Asp23/Gls24 family envelope stress response protein	CDS	1643276	1643639	-1	CDS_USA300_JE2_1643277_1643639
B7H15_08395	-	acetyl-CoA carboxylase biotin carboxylase subunit	CDS	1643653	1645009	-1	CDS_USA300_JE2_1643654_1645009
B7H15_08400	-	acetyl-CoA carboxylase biotin carboxyl carrier protein subunit	CDS	1645008	1645473	-1	CDS_USA300_JE2_1645009_1645473
B7H15_08405	-	elongation factor P	CDS	1645946	1646504	-1	CDS_USA300_JE2_1645947_1646504
B7H15_08410	-	peptidase M24 family protein	CDS	1646529	1647591	-1	CDS_USA300_JE2_1646530_1647591
B7H15_08415	-	hypothetical protein	CDS	1647695	1648277	1	CDS_USA300_JE2_1647696_1648277
B7H15_08420	-	hypothetical protein	CDS	1648290	1648509	1	CDS_USA300_JE2_1648291_1648509
B7H15_08425	-	octanoyltransferase	CDS	1648572	1649403	-1	CDS_USA300_JE2_1648573_1649403
B7H15_08430	-	rhodanese	CDS	1649560	1649947	1	CDS_USA300_JE2_1649561_1649947
B7H15_08435	-	glycine dehydrogenase	CDS	1650311	1651784	-1	CDS_USA300_JE2_1650312_1651784
B7H15_08440	-	glycine dehydrogenase	CDS	1651776	1653123	-1	CDS_USA300_JE2_1651777_1653123
B7H15_08445	-	aminomethyltransferase	CDS	1653142	1654234	-1	CDS_USA300_JE2_1653143_1654234
B7H15_08450	-	shikimate kinase	CDS	1654392	1654917	-1	CDS_USA300_JE2_1654393_1654917
B7H15_08455	-	hypothetical protein	CDS	1654906	1655053	-1	CDS_USA300_JE2_1654907_1655053
B7H15_08460	-	competence protein ComGF	CDS	1655149	1655647	-1	CDS_USA300_JE2_1655150_1655647
B7H15_08465	-	competence protein ComGE	CDS	1655564	1655885	-1	CDS_USA300_JE2_1655565_1655885
B7H15_08470	-	competence protein ComGD	CDS	1655850	1656297	-1	CDS_USA300_JE2_1655851_1656297
B7H15_08475	-	competence protein ComGC	CDS	1656274	1656586	-1	CDS_USA300_JE2_1656275_1656586
B7H15_08480	-	competence protein ComGB	CDS	1656599	1657670	-1	CDS_USA300_JE2_1656600_1657670
B7H15_08485	-	type II secretion system protein E	CDS	1657641	1658616	-1	CDS_USA300_JE2_1657642_1658616
B7H15_08490	-	hydroxyacylglutathione hydrolase	CDS	1658667	1659291	-1	CDS_USA300_JE2_1658668_1659291
B7H15_08495	-	hypothetical protein	CDS	1659287	1659617	-1	CDS_USA300_JE2_1659288_1659617
B7H15_08500	-	glucokinase	CDS	1659616	1660603	-1	CDS_USA300_JE2_1659617_1660603
B7H15_08505	-	hypothetical protein	CDS	1660599	1660803	-1	CDS_USA300_JE2_1660600_1660803
B7H15_08510	-	rhomboid family intramembrane serine protease	CDS	1660783	1662247	-1	CDS_USA300_JE2_1660784_1662247
B7H15_08515	-	5-formyltetrahydrofolate cyclo-ligase	CDS	1662258	1662798	-1	CDS_USA300_JE2_1662259_1662798
B7H15_08520	-	50S ribosomal protein L33	CDS	1663006	1663156	-1	CDS_USA300_JE2_1663007_1663156
B7H15_08525	-	penicillin-binding protein	CDS	1663268	1665344	-1	CDS_USA300_JE2_1663269_1665344
B7H15_08530	-	superoxide dismutase	CDS	1665464	1666064	-1	CDS_USA300_JE2_1665465_1666064
B7H15_08535	-	transcriptional repressor	CDS	1666340	1666751	-1	CDS_USA300_JE2_1666341_1666751
B7H15_08540	-	metal ABC transporter permease	CDS	1666737	1667601	-1	CDS_USA300_JE2_1666738_1667601
B7H15_08545	-	zinc ABC transporter ATP-binding protein	CDS	1667642	1668428	-1	CDS_USA300_JE2_1667643_1668428
B7H15_08550	-	endonuclease	CDS	1668553	1669444	-1	CDS_USA300_JE2_1668554_1669444
B7H15_08555	-	DEAD/DEAH box family ATP-dependent RNA helicase	CDS	1669453	1670800	-1	CDS_USA300_JE2_1669454_1670800
B7H15_08560	-	Nif3-like dinuclear metal center hexameric protein	CDS	1670913	1672014	-1	CDS_USA300_JE2_1670914_1672014
B7H15_08565	-	tRNA methyltransferase	CDS	1672016	1672694	-1	CDS_USA300_JE2_1672017_1672694
B7H15_08570	-	RNA polymerase sigma factor SigA	CDS	1672824	1673931	-1	CDS_USA300_JE2_1672825_1673931
B7H15_08575	-	DNA primase	CDS	1674154	1675954	-1	CDS_USA300_JE2_1674155_1675954
B7H15_08580	-	phosphoenolpyruvate synthetase regulatory protein	CDS	1676014	1676833	-1	CDS_USA300_JE2_1676015_1676833
B7H15_08585	-	transcriptional repressor CcpN	CDS	1676843	1677467	-1	CDS_USA300_JE2_1676844_1677467
B7H15_08590	-	glycine--tRNA ligase	CDS	1677801	1679193	1	CDS_USA300_JE2_1677802_1679193
B7H15_08595	-	DNA repair protein RecO	CDS	1679342	1680089	-1	CDS_USA300_JE2_1679343_1680089
B7H15_08600	-	GTPase Era	CDS	1680116	1681016	-1	CDS_USA300_JE2_1680117_1681016
B7H15_08605	-	cytidine deaminase	CDS	1681016	1681421	-1	CDS_USA300_JE2_1681017_1681421
B7H15_08610	-	diacylglycerol kinase	CDS	1681431	1681776	-1	CDS_USA300_JE2_1681432_1681776
B7H15_08615	-	endoribonuclease YbeY	CDS	1681778	1682246	-1	CDS_USA300_JE2_1681779_1682246
B7H15_08620	-	PhoH family protein	CDS	1682246	1683194	-1	CDS_USA300_JE2_1682247_1683194
B7H15_08625	-	iron transporter	CDS	1683497	1684196	-1	CDS_USA300_JE2_1683498_1684196
B7H15_08630	-	hypothetical protein	CDS	1684212	1685202	-1	CDS_USA300_JE2_1684213_1685202
B7H15_08635	-	serine protease	CDS	1685219	1685903	-1	CDS_USA300_JE2_1685220_1685903
B7H15_08640	-	30S ribosomal protein S21	CDS	1686146	1686323	-1	CDS_USA300_JE2_1686147_1686323
B7H15_08645	-	tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase MtaB	CDS	1686615	1687962	-1	CDS_USA300_JE2_1686616_1687962
B7H15_08650	-	16S rRNA (uracil(1498)-N(3))-methyltransferase	CDS	1687968	1688721	-1	CDS_USA300_JE2_1687969_1688721
B7H15_08655	-	ribosomal protein L11 methyltransferase	CDS	1688722	1689661	-1	CDS_USA300_JE2_1688723_1689661
B7H15_08660	-	molecular chaperone DnaJ	CDS	1689664	1690804	-1	CDS_USA300_JE2_1689665_1690804
B7H15_08665	-	molecular chaperone DnaK	CDS	1690939	1692772	-1	CDS_USA300_JE2_1690940_1692772
B7H15_08670	-	nucleotide exchange factor GrpE	CDS	1692840	1693467	-1	CDS_USA300_JE2_1692841_1693467
B7H15_08675	-	HrcA family transcriptional regulator	CDS	1693498	1694476	-1	CDS_USA300_JE2_1693499_1694476
B7H15_08680	-	coproporphyrinogen III oxidase	CDS	1694575	1695700	-1	CDS_USA300_JE2_1694576_1695700
B7H15_08685	-	hypothetical protein	CDS	1695976	1696087	1	CDS_USA300_JE2_1695977_1696087
B7H15_08690	-	elongation factor 4	CDS	1696262	1698086	-1	CDS_USA300_JE2_1696263_1698086
B7H15_08695	-	30S ribosomal protein S20	CDS	1698431	1698683	1	CDS_USA300_JE2_1698432_1698683
B7H15_08700	-	DNA polymerase III subunit delta	CDS	1698727	1699702	-1	CDS_USA300_JE2_1698728_1699702
B7H15_08705	-	DNA internalization-related competence protein ComEC/Rec2	CDS	1699758	1701906	-1	CDS_USA300_JE2_1699759_1701906
B7H15_08710	-	ComE operon protein 2	CDS	1701964	1702426	-1	CDS_USA300_JE2_1701965_1702426
B7H15_08715	-	competence protein ComE	CDS	1702517	1703204	-1	CDS_USA300_JE2_1702518_1703204
B7H15_08720	-	SAM-dependent methyltransferase	CDS	1703243	1703960	-1	CDS_USA300_JE2_1703244_1703960
B7H15_08725	-	ribosome silencing factor RsfS	CDS	1703962	1704316	-1	CDS_USA300_JE2_1703963_1704316
B7H15_08730	-	HAD family hydrolase	CDS	1704316	1704901	-1	CDS_USA300_JE2_1704317_1704901
B7H15_08735	-	nicotinate-nicotinamide nucleotide adenylyltransferase	CDS	1704890	1705460	-1	CDS_USA300_JE2_1704891_1705460
B7H15_08740	-	RNA-binding protein	CDS	1705462	1705753	-1	CDS_USA300_JE2_1705463_1705753
B7H15_08745	-	shikimate dehydrogenase	CDS	1705756	1706563	-1	CDS_USA300_JE2_1705757_1706563
B7H15_08750	-	ribosome biogenesis GTPase YqeH	CDS	1706576	1707677	-1	CDS_USA300_JE2_1706577_1707677
B7H15_08755	-	hypothetical protein	CDS	1707677	1708205	-1	CDS_USA300_JE2_1707678_1708205
B7H15_08760	-	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	CDS	1708224	1708911	-1	CDS_USA300_JE2_1708225_1708911
B7H15_08765	-	hypothetical protein	CDS	1709224	1709494	1	CDS_USA300_JE2_1709225_1709494
B7H15_08770	-	exotoxin	CDS	1709695	1710400	-1	CDS_USA300_JE2_1709696_1710400
B7H15_08775	-	cell filamentation protein Fic	CDS	1710861	1712082	-1	CDS_USA300_JE2_1710862_1712082
B7H15_08780	-	iron transporter	CDS	1712370	1713600	-1	CDS_USA300_JE2_1712371_1713600
B7H15_08785	-	lactam utilization protein LamB	CDS	1713612	1714365	-1	CDS_USA300_JE2_1713613_1714365
B7H15_08790	-	acetyl-CoA carboxylase biotin carboxylase subunit	CDS	1714364	1715726	-1	CDS_USA300_JE2_1714365_1715726
B7H15_08795	-	acetyl-CoA carboxylase biotin carboxyl carrier protein subunit	CDS	1715739	1716189	-1	CDS_USA300_JE2_1715740_1716189
B7H15_08800	-	allophanate hydrolase	CDS	1716190	1717201	-1	CDS_USA300_JE2_1716191_1717201
B7H15_08805	-	allophanate hydrolase	CDS	1717190	1717925	-1	CDS_USA300_JE2_1717191_1717925
B7H15_08810	-	transcription elongation factor GreA	CDS	1718250	1718727	-1	CDS_USA300_JE2_1718251_1718727
B7H15_08815	-	uridine kinase	CDS	1718754	1719378	-1	CDS_USA300_JE2_1718755_1719378
B7H15_08820	-	protease	CDS	1719377	1720646	-1	CDS_USA300_JE2_1719378_1720646
B7H15_08825	-	peptidase U32	CDS	1720657	1721581	-1	CDS_USA300_JE2_1720658_1721581
B7H15_08830	-	methyltransferase	CDS	1721583	1722222	-1	CDS_USA300_JE2_1721584_1722222
B7H15_08835	-	hypothetical protein	CDS	1722506	1722815	-1	CDS_USA300_JE2_1722507_1722815
B7H15_08840	-	Holliday junction resolvase RuvX	CDS	1722829	1723258	-1	CDS_USA300_JE2_1722830_1723258
B7H15_08845	-	hypothetical protein	CDS	1723261	1723522	-1	CDS_USA300_JE2_1723262_1723522
B7H15_08850	-	alanine--tRNA ligase	CDS	1723584	1726215	-1	CDS_USA300_JE2_1723585_1726215
B7H15_08855	-	RecD/TraA family helicase	CDS	1726557	1729035	-1	CDS_USA300_JE2_1726558_1729035
B7H15_08860	-	hypothetical protein	CDS	1729036	1729705	-1	CDS_USA300_JE2_1729037_1729705
B7H15_08865	-	hypothetical protein	CDS	1729976	1730042	1	CDS_USA300_JE2_1729977_1730042
B7H15_08870	-	tRNA 2-thiouridine(34) synthase MnmA	CDS	1730166	1731285	-1	CDS_USA300_JE2_1730167_1731285
B7H15_08875	-	cysteine desulfurase NifS	CDS	1731285	1732428	-1	CDS_USA300_JE2_1731286_1732428
B7H15_08880	-	LLM class flavin-dependent oxidoreductase	CDS	1732739	1733753	1	CDS_USA300_JE2_1732740_1733753
B7H15_08885	-	hypothetical protein	CDS	1733989	1734136	-1	CDS_USA300_JE2_1733990_1734136
B7H15_08890	-	CsbD family protein	CDS	1734175	1734358	-1	CDS_USA300_JE2_1734176_1734358
B7H15_08895	-	transcriptional regulator	CDS	1734457	1734880	-1	CDS_USA300_JE2_1734458_1734880
B7H15_08900	-	recombinase RarA	CDS	1734964	1736239	1	CDS_USA300_JE2_1734965_1736239
B7H15_08905	-	tRNA threonylcarbamoyladenosine dehydratase	CDS	1736399	1737173	-1	CDS_USA300_JE2_1736400_1737173
B7H15_08910	-	hypothetical protein	CDS	1737172	1737301	-1	CDS_USA300_JE2_1737173_1737301
B7H15_08920	-	aspartate--tRNA ligase	CDS	1737633	1739400	-1	CDS_USA300_JE2_1737634_1739400
B7H15_08925	-	histidine--tRNA ligase	CDS	1739415	1740678	-1	CDS_USA300_JE2_1739416_1740678
B7H15_08930	-	cell wall amidase	CDS	1741138	1742014	-1	CDS_USA300_JE2_1741139_1742014
B7H15_08935	-	D-tyrosyl-tRNA(Tyr) deacylase	CDS	1742010	1742463	-1	CDS_USA300_JE2_1742011_1742463
B7H15_08940	-	GTP pyrophosphokinase	CDS	1742474	1744664	-1	CDS_USA300_JE2_1742475_1744664
B7H15_08945	-	adenine phosphoribosyltransferase	CDS	1745091	1745610	-1	CDS_USA300_JE2_1745092_1745610
B7H15_08950	-	single-stranded-DNA-specific exonuclease RecJ	CDS	1745631	1747905	-1	CDS_USA300_JE2_1745632_1747905
B7H15_08955	-	protein translocase subunit SecDF	CDS	1748107	1750387	-1	CDS_USA300_JE2_1748108_1750387
B7H15_08960	-	preprotein translocase subunit YajC	CDS	1750661	1750922	-1	CDS_USA300_JE2_1750662_1750922
B7H15_08965	-	tRNA guanosine(34) transglycosylase Tgt	CDS	1750940	1752080	-1	CDS_USA300_JE2_1750941_1752080
B7H15_08970	-	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	CDS	1752102	1753128	-1	CDS_USA300_JE2_1752103_1753128
B7H15_08975	-	Holliday junction branch migration DNA helicase RuvB	CDS	1753129	1754134	-1	CDS_USA300_JE2_1753130_1754134
B7H15_08980	-	Holliday junction branch migration protein RuvA	CDS	1754165	1754768	-1	CDS_USA300_JE2_1754166_1754768
B7H15_08985	-	ACT domain-containing protein	CDS	1754781	1755237	-1	CDS_USA300_JE2_1754782_1755237
B7H15_08990	-	GTPase ObgE	CDS	1755249	1756542	-1	CDS_USA300_JE2_1755250_1756542
B7H15_08995	-	50S ribosomal protein L27	CDS	1756896	1757181	-1	CDS_USA300_JE2_1756897_1757181
B7H15_09000	-	hypothetical protein	CDS	1757192	1757513	-1	CDS_USA300_JE2_1757193_1757513
B7H15_09005	-	50S ribosomal protein L21	CDS	1757518	1757827	-1	CDS_USA300_JE2_1757519_1757827
B7H15_09010	-	rod shape-determining protein MreD	CDS	1757993	1758524	-1	CDS_USA300_JE2_1757994_1758524
B7H15_09015	-	rod shape-determining protein MreC	CDS	1758523	1759366	-1	CDS_USA300_JE2_1758524_1759366
B7H15_09020	-	hypothetical protein	CDS	1759565	1759685	-1	CDS_USA300_JE2_1759566_1759685
B7H15_09025	-	DUF4930 domain-containing protein	CDS	1759758	1760232	-1	CDS_USA300_JE2_1759759_1760232
B7H15_09030	-	hypothetical protein	CDS	1760391	1760589	1	CDS_USA300_JE2_1760392_1760589
B7H15_09035	-	hypothetical protein	CDS	1760705	1760990	-1	CDS_USA300_JE2_1760706_1760990
B7H15_09040	-	hypothetical protein	CDS	1761057	1761729	-1	CDS_USA300_JE2_1761058_1761729
B7H15_09045	-	prepilin peptidase	CDS	1761740	1762448	-1	CDS_USA300_JE2_1761741_1762448
B7H15_09050	-	hypothetical protein	CDS	1762549	1762660	1	CDS_USA300_JE2_1762550_1762660
B7H15_09055	-	bifunctional folylpolyglutamate synthase/dihydrofolate synthase	CDS	1762717	1763989	-1	CDS_USA300_JE2_1762718_1763989
B7H15_09060	-	valine--tRNA ligase	CDS	1764001	1766632	-1	CDS_USA300_JE2_1764002_1766632
B7H15_09065	-	DNA-3-methyladenine glycosylase I	CDS	1767034	1767595	1	CDS_USA300_JE2_1767035_1767595
B7H15_09070	-	aminopeptidase	CDS	1767817	1768891	-1	CDS_USA300_JE2_1767818_1768891
B7H15_09075	-	hypothetical protein	CDS	1768924	1769026	-1	CDS_USA300_JE2_1768925_1769026
B7H15_09080	-	glutamate-1-semialdehyde 2,1-aminomutase	CDS	1769086	1770373	-1	CDS_USA300_JE2_1769087_1770373
B7H15_09085	-	delta-aminolevulinic acid dehydratase	CDS	1770420	1771395	-1	CDS_USA300_JE2_1770421_1771395
B7H15_09090	-	uroporphyrinogen III synthase	CDS	1771397	1772066	-1	CDS_USA300_JE2_1771398_1772066
B7H15_09095	-	hydroxymethylbilane synthase	CDS	1772087	1773014	-1	CDS_USA300_JE2_1772088_1773014
B7H15_09100	-	cytochrome C assembly protein	CDS	1773055	1773871	-1	CDS_USA300_JE2_1773056_1773871
B7H15_09105	-	glutamyl-tRNA reductase	CDS	1773892	1775239	-1	CDS_USA300_JE2_1773893_1775239
B7H15_09110	engB	GTP-binding protein	CDS	1775455	1776046	-1	CDS_USA300_JE2_1775456_1776046
B7H15_09115	-	ATP-dependent Clp protease ATP-binding subunit ClpX	CDS	1776199	1777462	-1	CDS_USA300_JE2_1776200_1777462
B7H15_09120	-	trigger factor	CDS	1777612	1778914	-1	CDS_USA300_JE2_1777613_1778914
B7H15_09125	-	hypothetical protein	CDS	1778961	1779072	-1	CDS_USA300_JE2_1778962_1779072
B7H15_09130	-	hypothetical protein	CDS	1779076	1780006	-1	CDS_USA300_JE2_1779077_1780006
B7H15_09135	-	DNA mismatch repair protein MutT	CDS	1780024	1780633	-1	CDS_USA300_JE2_1780025_1780633
B7H15_09140	-	hypothetical protein	CDS	1780709	1780811	1	CDS_USA300_JE2_1780710_1780811
B7H15_09145	-	50S ribosomal protein L20	CDS	1780774	1781131	-1	CDS_USA300_JE2_1780775_1781131
B7H15_09150	-	50S ribosomal protein L35	CDS	1781177	1781378	-1	CDS_USA300_JE2_1781178_1781378
B7H15_09155	-	translation initiation factor IF-3	CDS	1781406	1781934	-1	CDS_USA300_JE2_1781407_1781934
B7H15_09160	-	gamma-aminobutyrate permease	CDS	1782162	1783656	-1	CDS_USA300_JE2_1782163_1783656
B7H15_09165	-	threonine--tRNA ligase	CDS	1784081	1786019	-1	CDS_USA300_JE2_1784082_1786019
B7H15_09170	-	hypothetical protein	CDS	1786216	1786339	-1	CDS_USA300_JE2_1786217_1786339
B7H15_09175	-	primosomal protein DnaI	CDS	1786431	1787352	-1	CDS_USA300_JE2_1786432_1787352
B7H15_09180	-	helicase DnaB	CDS	1787351	1788752	-1	CDS_USA300_JE2_1787352_1788752
B7H15_09185	-	transcriptional regulator NrdR	CDS	1788752	1789223	-1	CDS_USA300_JE2_1788753_1789223
B7H15_09190	-	aldehyde dehydrogenase	CDS	1789432	1790458	-1	CDS_USA300_JE2_1789433_1790458
B7H15_09195	-	dephospho-CoA kinase	CDS	1790627	1791251	-1	CDS_USA300_JE2_1790628_1791251
B7H15_09200	-	DNA-formamidopyrimidine glycosylase	CDS	1791266	1792139	-1	CDS_USA300_JE2_1791267_1792139
B7H15_09205	-	DNA polymerase I	CDS	1792154	1794785	-1	CDS_USA300_JE2_1792155_1794785
B7H15_09210	-	hypothetical protein	CDS	1795078	1796566	-1	CDS_USA300_JE2_1795079_1796566
B7H15_09215	-	sensor histidine kinase	CDS	1797064	1798726	-1	CDS_USA300_JE2_1797065_1798726
B7H15_09220	-	DNA-binding response regulator	CDS	1798725	1799430	-1	CDS_USA300_JE2_1798726_1799430
B7H15_09225	-	hypothetical protein	CDS	1799381	1799600	1	CDS_USA300_JE2_1799382_1799600
B7H15_09230	-	isocitrate dehydrogenase (NADP(+))	CDS	1799819	1801088	-1	CDS_USA300_JE2_1799820_1801088
B7H15_09235	-	citrate synthase	CDS	1801136	1802258	-1	CDS_USA300_JE2_1801137_1802258
B7H15_09240	-	gamma-aminobutyrate permease	CDS	1802605	1803967	1	CDS_USA300_JE2_1802606_1803967
B7H15_09245	-	IS5/IS1182 family transposase	CDS	1803999	1805651	-1	CDS_USA300_JE2_1804000_1805651
B7H15_09250	-	pyruvate kinase	CDS	1806291	1808049	-1	CDS_USA300_JE2_1806292_1808049
B7H15_09255	-	ATP-dependent 6-phosphofructokinase	CDS	1808070	1809039	-1	CDS_USA300_JE2_1808071_1809039
B7H15_09260	-	acetyl-CoA carboxylase carboxyl transferase subunit alpha	CDS	1809307	1810252	-1	CDS_USA300_JE2_1809308_1810252
B7H15_09265	-	acetyl-CoA carboxylase carboxyl transferase subunit beta	CDS	1810251	1811109	-1	CDS_USA300_JE2_1810252_1811109
B7H15_09270	-	NAD-dependent malic enzyme	CDS	1811303	1812533	-1	CDS_USA300_JE2_1811304_1812533
B7H15_09275	-	DNA polymerase III subunit alpha	CDS	1812982	1816180	-1	CDS_USA300_JE2_1812983_1816180
B7H15_09280	-	DHH family phosphoesterase	CDS	1816200	1817142	-1	CDS_USA300_JE2_1816201_1817142
B7H15_09285	-	hypothetical protein	CDS	1817402	1818701	-1	CDS_USA300_JE2_1817403_1818701
B7H15_09290	-	universal stress protein UspA	CDS	1818905	1819319	1	CDS_USA300_JE2_1818906_1819319
B7H15_09295	-	metal-dependent hydrolase	CDS	1819623	1820313	-1	CDS_USA300_JE2_1819624_1820313
B7H15_09300	-	peptidase M24 family protein	CDS	1820487	1821543	1	CDS_USA300_JE2_1820488_1821543
B7H15_09305	-	hypothetical protein	CDS	1821636	1821735	-1	CDS_USA300_JE2_1821637_1821735
B7H15_09310	-	alanine dehydrogenase	CDS	1821858	1822977	-1	CDS_USA300_JE2_1821859_1822977
B7H15_09315	-	universal stress protein UspA	CDS	1823117	1823618	1	CDS_USA300_JE2_1823118_1823618
B7H15_09320	-	acetate kinase	CDS	1823863	1825066	-1	CDS_USA300_JE2_1823864_1825066
B7H15_09325	-	SAM-dependent methyltransferase	CDS	1825153	1826101	-1	CDS_USA300_JE2_1825154_1826101
B7H15_09330	-	2-Cys peroxiredoxin	CDS	1826223	1826718	-1	CDS_USA300_JE2_1826224_1826718
B7H15_09335	-	hypothetical protein	CDS	1826815	1827586	-1	CDS_USA300_JE2_1826816_1827586
B7H15_09340	-	tRNA 4-thiouridine(8) synthase ThiI	CDS	1827629	1828853	-1	CDS_USA300_JE2_1827630_1828853
B7H15_09345	-	aminotransferase	CDS	1828852	1830001	-1	CDS_USA300_JE2_1828853_1830001
B7H15_09350	-	hypothetical protein	CDS	1830149	1830290	1	CDS_USA300_JE2_1830150_1830290
B7H15_09355	-	septation ring formation regulator EzrA	CDS	1830363	1832058	-1	CDS_USA300_JE2_1830364_1832058
B7H15_09360	-	Free methionine-(R)-sulfoxide reductase	CDS	1832194	1832659	1	CDS_USA300_JE2_1832195_1832659
B7H15_09365	-	30S ribosomal protein S4	CDS	1832902	1833505	1	CDS_USA300_JE2_1832903_1833505
B7H15_09370	-	hypothetical protein	CDS	1833577	1833832	1	CDS_USA300_JE2_1833578_1833832
B7H15_09375	-	glycerophosphodiester phosphodiesterase	CDS	1833720	1834464	-1	CDS_USA300_JE2_1833721_1834464
B7H15_09380	-	peroxiredoxin	CDS	1834543	1834990	1	CDS_USA300_JE2_1834544_1834990
B7H15_09385	-	aminotransferase class V	CDS	1835103	1836264	1	CDS_USA300_JE2_1835104_1836264
B7H15_09390	-	D-3-phosphoglycerate dehydrogenase	CDS	1836250	1837855	1	CDS_USA300_JE2_1836251_1837855
B7H15_09395	-	hypothetical protein	CDS	1837948	1838044	1	CDS_USA300_JE2_1837949_1838044
B7H15_09400	-	HAD family hydrolase	CDS	1838004	1839135	-1	CDS_USA300_JE2_1838005_1839135
B7H15_09405	-	PTS glucose transporter subunit IIBC	CDS	1839241	1840708	-1	CDS_USA300_JE2_1839242_1840708
B7H15_09410	-	1-acyl-sn-glycerol-3-phosphate acyltransferase	CDS	1840835	1841453	-1	CDS_USA300_JE2_1840836_1841453
B7H15_09415	-	serine protease	CDS	1841624	1842899	1	CDS_USA300_JE2_1841625_1842899
B7H15_09420	-	tyrosine--tRNA ligase	CDS	1842992	1844255	-1	CDS_USA300_JE2_1842993_1844255
B7H15_09425	-	transglycosylase	CDS	1844636	1845542	1	CDS_USA300_JE2_1844637_1845542
B7H15_09430	-	hypothetical protein	CDS	1845521	1845614	-1	CDS_USA300_JE2_1845522_1845614
B7H15_09435	-	iron-regulated surface determinant protein H	CDS	1845744	1848432	-1	CDS_USA300_JE2_1845745_1848432
B7H15_09440	-	formate--tetrahydrofolate ligase	CDS	1848726	1850394	-1	CDS_USA300_JE2_1848727_1850394
B7H15_09445	-	acetate--CoA ligase	CDS	1850833	1852540	-1	CDS_USA300_JE2_1850834_1852540
B7H15_09450	-	N-acetyltransferase	CDS	1852708	1853341	1	CDS_USA300_JE2_1852709_1853341
B7H15_09455	-	acetoin utilization protein AcuC	CDS	1853365	1854535	1	CDS_USA300_JE2_1853366_1854535
B7H15_09460	-	catabolite control protein A	CDS	1854632	1855622	-1	CDS_USA300_JE2_1854633_1855622
B7H15_09465	-	hypothetical protein	CDS	1855694	1855808	-1	CDS_USA300_JE2_1855695_1855808
B7H15_09470	-	bifunctional 3-deoxy-7-phosphoheptulonate synthase/chorismate mutase	CDS	1856161	1857253	-1	CDS_USA300_JE2_1856162_1857253
B7H15_09475	-	hypothetical protein	CDS	1857713	1857818	-1	CDS_USA300_JE2_1857714_1857818
B7H15_09480	-	hypothetical protein	CDS	1857952	1859311	-1	CDS_USA300_JE2_1857953_1859311
B7H15_09485	-	DUF948 domain containing protein	CDS	1859384	1859876	-1	CDS_USA300_JE2_1859385_1859876
B7H15_09490	-	UDP-N-acetylmuramate--L-alanine ligase	CDS	1859949	1861263	-1	CDS_USA300_JE2_1859950_1861263
B7H15_09495	-	DNA translocase FtsK	CDS	1861286	1865111	-1	CDS_USA300_JE2_1861287_1865111
B7H15_09500	-	tRNA-binding protein	CDS	1865131	1865728	-1	CDS_USA300_JE2_1865132_1865728
B7H15_09505	-	DUF1444 domain-containing protein	CDS	1865756	1866614	-1	CDS_USA300_JE2_1865757_1866614
B7H15_09510	-	thiol reductase thioredoxin	CDS	1866713	1867025	-1	CDS_USA300_JE2_1866714_1867025
B7H15_09515	-	peptidase M28	CDS	1867089	1868166	-1	CDS_USA300_JE2_1867090_1868166
B7H15_09520	-	peptidase	CDS	1868252	1868564	1	CDS_USA300_JE2_1868253_1868564
B7H15_09525	-	MBL fold metallo-hydrolase	CDS	1868688	1869531	-1	CDS_USA300_JE2_1868689_1869531
