locus_tag	gene	product	type	start	end	strand	snpEff_locus_id
SAOUHSC_01390	-	truncated transposase	CDS	1332885	1333182	1	CDS_NCTC8325_1332886_1333182
SAOUHSC_01391	-	conserved hypothetical protein	CDS	1333317	1334220	-1	CDS_NCTC8325_1333318_1334220
SAOUHSC_01392	-	ABC transporter, ATP-binding protein, putative	CDS	1334366	1335968	1	CDS_NCTC8325_1334367_1335968
SAOUHSC_01394	-	aspartokinase II, putative	CDS	1336827	1338033	1	CDS_NCTC8325_1336828_1338033
SAOUHSC_01395	-	aspartate-semialdehyde dehydrogenase	CDS	1338096	1339086	1	CDS_NCTC8325_1338097_1339086
SAOUHSC_01396	-	dihydrodipicolinate synthase	CDS	1339087	1339975	1	CDS_NCTC8325_1339088_1339975
SAOUHSC_01397	-	dihydrodipicolinate reductase	CDS	1340001	1340694	1	CDS_NCTC8325_1340002_1340694
SAOUHSC_01398	-	2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase, putative	CDS	1340720	1341440	1	CDS_NCTC8325_1340721_1341440
SAOUHSC_01399	-	conserved hypothetical protein	CDS	1341582	1342734	1	CDS_NCTC8325_1341583_1342734
SAOUHSC_01400	-	alanine racemase, putative	CDS	1342738	1343824	1	CDS_NCTC8325_1342739_1343824
SAOUHSC_01401	-	diaminopimelate decarboxylase	CDS	1343813	1345079	1	CDS_NCTC8325_1343814_1345079
SAOUHSC_01402	-	conserved hypothetical protein	CDS	1345318	1345720	-1	CDS_NCTC8325_1345319_1345720
SAOUHSC_01403	-	cold shock protein, putative	CDS	1345916	1346117	-1	CDS_NCTC8325_1345917_1346117
SAOUHSC_01404	-	hypothetical protein	CDS	1346151	1346340	1	CDS_NCTC8325_1346152_1346340
SAOUHSC_01405	-	conserved hypothetical protein	CDS	1346287	1346596	-1	CDS_NCTC8325_1346288_1346596
SAOUHSC_01406	-	acylphosphatase	CDS	1346758	1347028	1	CDS_NCTC8325_1346759_1347028
SAOUHSC_01407	-	conserved hypothetical protein	CDS	1347046	1347676	1	CDS_NCTC8325_1347047_1347676
SAOUHSC_01408	-	conserved hypothetical protein	CDS	1347707	1348844	1	CDS_NCTC8325_1347708_1348844
SAOUHSC_01409	-	truncated transposase	CDS	1348899	1349016	-1	CDS_NCTC8325_1348900_1349016
SAOUHSC_01410	-	truncated transposase	CDS	1349110	1349503	-1	CDS_NCTC8325_1349111_1349503
SAOUHSC_01411	-	branched-chain amino acid transport system II carrier protein	CDS	1349855	1351199	-1	CDS_NCTC8325_1349856_1351199
SAOUHSC_01412	-	conserved hypothetical protein	CDS	1351423	1353310	-1	CDS_NCTC8325_1351424_1353310
SAOUHSC_01413	-	conserved hypothetical protein	CDS	1353323	1354115	-1	CDS_NCTC8325_1353324_1354115
SAOUHSC_01414	-	conserved hypothetical protein	CDS	1354295	1354631	-1	CDS_NCTC8325_1354296_1354631
SAOUHSC_01415	-	conserved hypothetical protein	CDS	1354527	1355337	-1	CDS_NCTC8325_1354528_1355337
SAOUHSC_01416	-	2-oxoglutarate dehydrogenase, E2 component, dihydrolipoamide succinyltransferase	CDS	1355916	1357185	-1	CDS_NCTC8325_1355917_1357185
SAOUHSC_01418	-	2-oxoglutarate dehydrogenase, E1 component	CDS	1357198	1359997	-1	CDS_NCTC8325_1357199_1359997
SAOUHSC_01419	-	conserved hypothetical protein	CDS	1360280	1361636	-1	CDS_NCTC8325_1360281_1361636
SAOUHSC_01420	-	DNA-binding response regulator, putative	CDS	1361632	1362292	-1	CDS_NCTC8325_1361633_1362292
SAOUHSC_01421	-	hypothetical protein	CDS	1362553	1362685	-1	CDS_NCTC8325_1362554_1362685
SAOUHSC_01422	-	conserved hypothetical protein	CDS	1362761	1362962	-1	CDS_NCTC8325_1362762_1362962
SAOUHSC_01423	-	conserved hypothetical protein	CDS	1363078	1363693	-1	CDS_NCTC8325_1363079_1363693
SAOUHSC_01424	-	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	CDS	1363709	1364780	-1	CDS_NCTC8325_1363710_1364780
SAOUHSC_01425	-	conserved hypothetical protein	CDS	1364791	1365301	-1	CDS_NCTC8325_1364792_1365301
SAOUHSC_01427	-	conserved hypothetical protein	CDS	1365700	1367191	-1	CDS_NCTC8325_1365701_1367191
SAOUHSC_01428	-	hypothetical protein	CDS	1367129	1367285	1	CDS_NCTC8325_1367130_1367285
SAOUHSC_01429	-	conserved hypothetical protein	CDS	1367382	1367604	-1	CDS_NCTC8325_1367383_1367604
SAOUHSC_01430	-	phosphotransferase system enzyme IIA, putative	CDS	1367603	1368104	-1	CDS_NCTC8325_1367604_1368104
SAOUHSC_01431	-	methionine sulfoxide reductase, putative	CDS	1368115	1368544	-1	CDS_NCTC8325_1368116_1368544
SAOUHSC_01432	-	peptide methionine sulfoxide reductase	CDS	1368536	1369070	-1	CDS_NCTC8325_1368537_1369070
SAOUHSC_01433	-	conserved hypothetical protein	CDS	1369155	1369995	-1	CDS_NCTC8325_1369156_1369995
SAOUHSC_01434	-	dihydrofolate reductase	CDS	1370009	1370489	-1	CDS_NCTC8325_1370010_1370489
SAOUHSC_01435	-	thymidylate synthase, putative	CDS	1370688	1371645	-1	CDS_NCTC8325_1370689_1371645
SAOUHSC_01436	-	conserved hypothetical protein	CDS	1372068	1372506	-1	CDS_NCTC8325_1372069_1372506
SAOUHSC_01437	-	conserved hypothetical protein	CDS	1372521	1373646	-1	CDS_NCTC8325_1372522_1373646
SAOUHSC_01438	-	conserved hypothetical protein	CDS	1373683	1373935	-1	CDS_NCTC8325_1373684_1373935
SAOUHSC_01439	-	conserved hypothetical protein	CDS	1373946	1374168	-1	CDS_NCTC8325_1373947_1374168
SAOUHSC_01440	-	conserved hypothetical protein	CDS	1374385	1375090	1	CDS_NCTC8325_1374386_1375090
SAOUHSC_01441	-	conserved hypothetical protein	CDS	1375154	1375286	-1	CDS_NCTC8325_1375155_1375286
SAOUHSC_01442	-	conserved hypothetical protein	CDS	1375527	1375701	-1	CDS_NCTC8325_1375528_1375701
SAOUHSC_01443	-	conserved hypothetical protein	CDS	1375630	1376032	1	CDS_NCTC8325_1375631_1376032
SAOUHSC_01447	-	conserved hypothetical protein	CDS	1376090	1404698	-1	CDS_NCTC8325_1376091_1404698
SAOUHSC_01448	-	conserved hypothetical protein	CDS	1405095	1406487	-1	CDS_NCTC8325_1405096_1406487
SAOUHSC_01450	-	conserved hypothetical protein	CDS	1406643	1407966	-1	CDS_NCTC8325_1406644_1407966
SAOUHSC_01451	-	threonine dehydratase	CDS	1407996	1409037	-1	CDS_NCTC8325_1407997_1409037
SAOUHSC_01452	-	alanine dehydrogenase	CDS	1409131	1410250	-1	CDS_NCTC8325_1409132_1410250
SAOUHSC_01454	-	conserved hypothetical protein	CDS	1410724	1411603	-1	CDS_NCTC8325_1410725_1411603
SAOUHSC_01455	-	conserved hypothetical protein	CDS	1411622	1415063	-1	CDS_NCTC8325_1411623_1415063
SAOUHSC_01456	-	conserved hypothetical protein	CDS	1415366	1416707	1	CDS_NCTC8325_1415367_1416707
SAOUHSC_01458	-	hypothetical protein	CDS	1416795	1416948	1	CDS_NCTC8325_1416796_1416948
SAOUHSC_01459	-	conserved hypothetical protein	CDS	1416912	1417245	-1	CDS_NCTC8325_1416913_1417245
SAOUHSC_01460	-	conserved hypothetical protein	CDS	1417328	1418474	-1	CDS_NCTC8325_1417329_1418474
SAOUHSC_01462	-	conserved hypothetical protein	CDS	1419124	1419469	-1	CDS_NCTC8325_1419125_1419469
SAOUHSC_01463	-	conserved hypothetical protein	CDS	1419482	1420046	-1	CDS_NCTC8325_1419483_1420046
SAOUHSC_01464	-	conserved hypothetical protein	CDS	1420038	1420389	-1	CDS_NCTC8325_1420039_1420389
SAOUHSC_01465	-	conserved hypothetical protein	CDS	1420443	1420620	-1	CDS_NCTC8325_1420444_1420620
SAOUHSC_01466	-	conserved hypothetical protein	CDS	1420877	1421555	1	CDS_NCTC8325_1420878_1421555
SAOUHSC_01467	-	penicillin-binding protein 2	CDS	1421551	1423735	1	CDS_NCTC8325_1421552_1423735
SAOUHSC_01468	-	conserved hypothetical protein	CDS	1424300	1424642	-1	CDS_NCTC8325_1424301_1424642
SAOUHSC_01469	-	endonuclease III, putative	CDS	1424646	1425306	-1	CDS_NCTC8325_1424647_1425306
SAOUHSC_01470	-	conserved hypothetical protein	CDS	1425295	1425982	-1	CDS_NCTC8325_1425296_1425982
SAOUHSC_01471	-	asparaginyl-tRNA synthetase,putative	CDS	1426309	1427602	-1	CDS_NCTC8325_1426310_1427602
SAOUHSC_01472	-	DnaQ family exonuclease/DinG family helicase, putative	CDS	1427923	1430617	-1	CDS_NCTC8325_1427924_1430617
SAOUHSC_01473	-	BirA bifunctional protein, putative	CDS	1430640	1431612	-1	CDS_NCTC8325_1430641_1431612
SAOUHSC_01474	-	conserved hypothetical protein	CDS	1431598	1432699	-1	CDS_NCTC8325_1431599_1432699
SAOUHSC_01475	-	conserved hypothetical protein	CDS	1432805	1433948	-1	CDS_NCTC8325_1432806_1433948
SAOUHSC_01476	-	conserved hypothetical protein	CDS	1434188	1434506	-1	CDS_NCTC8325_1434189_1434506
SAOUHSC_01477	-	conserved hypothetical protein	CDS	1434842	1435523	-1	CDS_NCTC8325_1434843_1435523
SAOUHSC_01478	-	conserved hypothetical protein	CDS	1435594	1436182	-1	CDS_NCTC8325_1435595_1436182
SAOUHSC_01479	-	conserved hypothetical protein	CDS	1436171	1436747	-1	CDS_NCTC8325_1436172_1436747
SAOUHSC_01480	-	conserved hypothetical protein	CDS	1436760	1437864	-1	CDS_NCTC8325_1436761_1437864
SAOUHSC_01481	-	3-phosphoshikimate 1-carboxyvinyltransferase	CDS	1438011	1439310	-1	CDS_NCTC8325_1438012_1439310
SAOUHSC_01482	-	3-dehydroquinate synthase	CDS	1439319	1440384	-1	CDS_NCTC8325_1439320_1440384
SAOUHSC_01483	-	chorismate synthase	CDS	1440409	1441576	-1	CDS_NCTC8325_1440410_1441576
SAOUHSC_01484	-	conserved hypothetical protein	CDS	1441961	1442162	-1	CDS_NCTC8325_1441962_1442162
SAOUHSC_01485	-	nucleoside diphosphate kinase, putative	CDS	1442370	1442802	-1	CDS_NCTC8325_1442371_1442802
SAOUHSC_01486	-	heptaprenyl diphosphate syntase component II, putative	CDS	1442911	1443856	-1	CDS_NCTC8325_1442912_1443856
SAOUHSC_01487	-	menaquinone biosynthesis methyltransferase, putative	CDS	1443872	1444475	-1	CDS_NCTC8325_1443873_1444475
SAOUHSC_01488	-	conserved hypothetical protein	CDS	1444600	1445173	-1	CDS_NCTC8325_1444601_1445173
SAOUHSC_01489	-	hypothetical protein	CDS	1445099	1445414	1	CDS_NCTC8325_1445100_1445414
SAOUHSC_01490	-	DNA-binding protein HU, putative	CDS	1445603	1445876	-1	CDS_NCTC8325_1445604_1445876
SAOUHSC_01491	-	glycerol-3-phosphate dehydrogenase, NAD-dependent, putative	CDS	1446046	1447045	-1	CDS_NCTC8325_1446047_1447045
SAOUHSC_01492	-	conserved hypothetical protein	CDS	1447061	1448372	-1	CDS_NCTC8325_1447062_1448372
SAOUHSC_01493	-	30S ribosomal protein S1, putative	CDS	1448593	1449769	-1	CDS_NCTC8325_1448594_1449769
SAOUHSC_A01436	-	hypothetical protein	CDS	1450025	1450217	-1	CDS_NCTC8325_1450026_1450217
SAOUHSC_01494	-	hypothetical protein	CDS	1450170	1450308	1	CDS_NCTC8325_1450171_1450308
SAOUHSC_01495	-	conserved hypothetical protein	CDS	1450333	1450450	-1	CDS_NCTC8325_1450334_1450450
SAOUHSC_01496	-	cytidylate kinase	CDS	1450480	1451032	-1	CDS_NCTC8325_1450481_1451032
SAOUHSC_01497	-	L-asparaginase, putative	CDS	1451216	1452185	1	CDS_NCTC8325_1451217_1452185
SAOUHSC_01499	-	conserved hypothetical protein	CDS	1452299	1453286	-1	CDS_NCTC8325_1452300_1453286
SAOUHSC_01500	-	conserved hypothetical protein	CDS	1453446	1453563	-1	CDS_NCTC8325_1453447_1453563
SAOUHSC_01501	-	elastin binding protein	CDS	1453687	1455148	-1	CDS_NCTC8325_1453688_1455148
SAOUHSC_01502	-	ATP-dependent DNA helicase RecQ, putative	CDS	1455300	1456680	-1	CDS_NCTC8325_1455301_1456680
SAOUHSC_01503	-	conserved hypothetical protein	CDS	1456669	1457623	-1	CDS_NCTC8325_1456670_1457623
SAOUHSC_01504	-	ferredoxin, putative	CDS	1457754	1457979	1	CDS_NCTC8325_1457755_1457979
SAOUHSC_01505	-	conserved hypothetical protein	CDS	1458084	1458630	-1	CDS_NCTC8325_1458085_1458630
SAOUHSC_01507	-	conserved hypothetical protein	CDS	1458908	1459028	-1	CDS_NCTC8325_1458909_1459028
SAOUHSC_01508	-	conserved hypothetical protein	CDS	1459226	1460141	-1	CDS_NCTC8325_1459227_1460141
SAOUHSC_01510	-	conserved hypothetical protein	CDS	1460155	1460362	-1	CDS_NCTC8325_1460156_1460362
SAOUHSC_01511	-	conserved hypothetical protein	CDS	1460354	1461245	-1	CDS_NCTC8325_1460355_1461245
SAOUHSC_01512	-	conserved hypothetical protein	CDS	1461362	1462280	-1	CDS_NCTC8325_1461363_1462280
SAOUHSC_01513	-	conserved hypothetical protein	CDS	1462370	1462718	-1	CDS_NCTC8325_1462371_1462718
SAOUHSC_01514	-	hypothetical phage protein	CDS	1462962	1463799	-1	CDS_NCTC8325_1462963_1463799
SAOUHSC_A01455	-	hypothetical phage protein	CDS	1464034	1464217	-1	CDS_NCTC8325_1464035_1464217
SAOUHSC_01515	-	petidoglycan hydrolase, putative	CDS	1464414	1465869	-1	CDS_NCTC8325_1464415_1465869
SAOUHSC_01516	-	holin protein	CDS	1465879	1466182	-1	CDS_NCTC8325_1465880_1466182
SAOUHSC_01517	-	conserved hypothetical phage protein	CDS	1466317	1466617	-1	CDS_NCTC8325_1466318_1466617
SAOUHSC_01518	-	conserved hypothetical phage protein	CDS	1466662	1466827	-1	CDS_NCTC8325_1466663_1466827
SAOUHSC_01519	-	SLT orf 129-like protein	CDS	1466819	1467209	-1	CDS_NCTC8325_1466820_1467209
SAOUHSC_01520	-	SLT orf 488-like protein	CDS	1467208	1468675	-1	CDS_NCTC8325_1467209_1468675
SAOUHSC_01521	-	SLT orf 636-like protein	CDS	1468674	1470585	-1	CDS_NCTC8325_1468675_1470585
SAOUHSC_01522	-	conserved hypothetical phage protein	CDS	1470600	1470891	-1	CDS_NCTC8325_1470601_1470891
SAOUHSC_01523	-	SLT orf 527-like protein	CDS	1470890	1472474	-1	CDS_NCTC8325_1470891_1472474
SAOUHSC_01524	-	holin-like protein	CDS	1472482	1473307	-1	CDS_NCTC8325_1472483_1473307
SAOUHSC_01525	-	phage tail tape meausure protein, TP901 family, core region domain protein	CDS	1473306	1479507	-1	CDS_NCTC8325_1473307_1479507
SAOUHSC_01526	-	conserved hypothetical phage protein	CDS	1479520	1479679	-1	CDS_NCTC8325_1479521_1479679
SAOUHSC_01527	-	conserved hypothetical phage protein	CDS	1479720	1480071	-1	CDS_NCTC8325_1479721_1480071
SAOUHSC_01528	-	bacteriophage L54a, bacterial Ig-like domain group 2 family protein	CDS	1480128	1480584	-1	CDS_NCTC8325_1480129_1480584
SAOUHSC_01529	-	major tail protein	CDS	1480675	1481317	-1	CDS_NCTC8325_1480676_1481317
SAOUHSC_01530	-	conserved hypothetical phage protein	CDS	1481351	1481747	-1	CDS_NCTC8325_1481352_1481747
SAOUHSC_01531	-	SLT orf 123-like protein	CDS	1481747	1482149	-1	CDS_NCTC8325_1481748_1482149
SAOUHSC_01532	-	SLT orf 110-like protein	CDS	1482145	1482478	-1	CDS_NCTC8325_1482146_1482478
SAOUHSC_01533	-	conserved hypothetical phage protein	CDS	1482489	1482768	-1	CDS_NCTC8325_1482490_1482768
SAOUHSC_01535	-	conserved hypothetical phage protein	CDS	1482836	1484000	-1	CDS_NCTC8325_1482837_1484000
SAOUHSC_01536	-	scaffolding protease	CDS	1484011	1484785	-1	CDS_NCTC8325_1484012_1484785
SAOUHSC_01537	-	phage portal protein, HK97 family	CDS	1484768	1486007	-1	CDS_NCTC8325_1484769_1486007
SAOUHSC_01538	-	phage terminase, large subunit, putative	CDS	1486011	1487703	-1	CDS_NCTC8325_1486012_1487703
SAOUHSC_01539	-	terminase-small subunit	CDS	1487692	1487998	-1	CDS_NCTC8325_1487693_1487998
SAOUHSC_01540	-	bacteriophage L54a, HNH endonuclease family protein	CDS	1488119	1488434	-1	CDS_NCTC8325_1488120_1488434
SAOUHSC_01541	-	conserved hypothetical phage protein	CDS	1488590	1489028	-1	CDS_NCTC8325_1488591_1489028
SAOUHSC_01542	-	SNF2 family N-terminal domain protein	CDS	1489040	1490408	-1	CDS_NCTC8325_1489041_1490408
SAOUHSC_01543	-	phi related protein	CDS	1490388	1490679	-1	CDS_NCTC8325_1490389_1490679
SAOUHSC_01544	-	hypothetical phage protein	CDS	1490812	1490917	1	CDS_NCTC8325_1490813_1490917
SAOUHSC_01545	-	conserved hypothetical phage protein	CDS	1491019	1491310	-1	CDS_NCTC8325_1491020_1491310
SAOUHSC_01546	-	conserved hypothetical phage protein	CDS	1491242	1491503	-1	CDS_NCTC8325_1491243_1491503
SAOUHSC_01547	-	conserved hypothetical phage protein	CDS	1491471	1493469	-1	CDS_NCTC8325_1491472_1493469
SAOUHSC_01548	-	conserved hypothetical phage protein	CDS	1493520	1493721	-1	CDS_NCTC8325_1493521_1493721
SAOUHSC_01549	-	transcriptional activator rinB-related protein	CDS	1493788	1493956	-1	CDS_NCTC8325_1493789_1493956
SAOUHSC_01550	-	conserved hypothetical phage protein	CDS	1493943	1494144	-1	CDS_NCTC8325_1493944_1494144
SAOUHSC_01551	-	conserved hypothetical phage protein	CDS	1494118	1494307	-1	CDS_NCTC8325_1494119_1494307
SAOUHSC_01552	-	bacteriophage L54a, deoxyuridine 5-triphosphate nucleotidohydrolase	CDS	1494343	1494886	-1	CDS_NCTC8325_1494344_1494886
SAOUHSC_01553	-	PVL orf 52-like protein	CDS	1494890	1495127	-1	CDS_NCTC8325_1494891_1495127
SAOUHSC_01554	-	PV83 orf 27-like protein	CDS	1495119	1495428	-1	CDS_NCTC8325_1495120_1495428
SAOUHSC_01555	-	conserved hypothetical phage protein	CDS	1495424	1495772	-1	CDS_NCTC8325_1495425_1495772
SAOUHSC_01556	-	PVL orf 52-like protein	CDS	1495768	1496170	-1	CDS_NCTC8325_1495769_1496170
SAOUHSC_01557	-	conserved hypothetical phage protein	CDS	1496172	1496379	-1	CDS_NCTC8325_1496173_1496379
SAOUHSC_01558	-	PVL orf 51-like protein	CDS	1496392	1496635	-1	CDS_NCTC8325_1496393_1496635
SAOUHSC_01559	-	conserved hypothetical phage protein	CDS	1496649	1496850	-1	CDS_NCTC8325_1496650_1496850
SAOUHSC_01560	-	conserved hypothetical phage protein	CDS	1496852	1497110	-1	CDS_NCTC8325_1496853_1497110
SAOUHSC_01561	-	PVL orf 50-like protein	CDS	1497109	1497511	-1	CDS_NCTC8325_1497110_1497511
SAOUHSC_01562	-	ETA orf 26-like protein-related protein	CDS	1497510	1497696	-1	CDS_NCTC8325_1497511_1497696
SAOUHSC_01563	-	phage encoded DNA polymerase I	CDS	1497708	1499661	-1	CDS_NCTC8325_1497709_1499661
SAOUHSC_01565	-	phage-related protein	CDS	1499729	1500287	-1	CDS_NCTC8325_1499730_1500287
SAOUHSC_01566	-	phi APSE P51-like protein	CDS	1500312	1501479	-1	CDS_NCTC8325_1500313_1501479
SAOUHSC_01567	-	conserved hypothetical phage protein	CDS	1501475	1501838	-1	CDS_NCTC8325_1501476_1501838
SAOUHSC_01568	-	conserved hypothetical phage protein	CDS	1501852	1502176	-1	CDS_NCTC8325_1501853_1502176
SAOUHSC_01569	-	conserved hypothetical phage protein	CDS	1502254	1502416	-1	CDS_NCTC8325_1502255_1502416
SAOUHSC_01570	-	PVL orf 37-like protein	CDS	1502428	1502692	-1	CDS_NCTC8325_1502429_1502692
SAOUHSC_01571	-	SLT orf 71-like protein-related protein	CDS	1502716	1502932	-1	CDS_NCTC8325_1502717_1502932
SAOUHSC_01572	-	conserved hypothetical phage protein	CDS	1502986	1503352	1	CDS_NCTC8325_1502987_1503352
SAOUHSC_01573	-	conserved hypothetical phage protein	CDS	1503320	1503566	-1	CDS_NCTC8325_1503321_1503566
SAOUHSC_01574	-	Helix-turn-helix domain protein	CDS	1503581	1503845	-1	CDS_NCTC8325_1503582_1503845
SAOUHSC_A01514	-	hypothetical phage protein	CDS	1503841	1504015	-1	CDS_NCTC8325_1503842_1504015
SAOUHSC_01575	-	Helix-turn-helix domain protein	CDS	1503977	1504691	1	CDS_NCTC8325_1503978_1504691
SAOUHSC_01576	-	exonuclease family	CDS	1504706	1505639	1	CDS_NCTC8325_1504707_1505639
SAOUHSC_01577	-	conserved hypothetical phage protein	CDS	1505644	1505986	1	CDS_NCTC8325_1505645_1505986
SAOUHSC_01578	-	conserved hypothetical phage protein	CDS	1506144	1506372	1	CDS_NCTC8325_1506145_1506372
SAOUHSC_01579	-	hypothetical phage protein	CDS	1506408	1506555	1	CDS_NCTC8325_1506409_1506555
SAOUHSC_01580	-	phi PVL ORF 30-like protein	CDS	1506551	1507166	-1	CDS_NCTC8325_1506552_1507166
SAOUHSC_01582	-	bacteriophage integrase	CDS	1507291	1508497	1	CDS_NCTC8325_1507292_1508497
SAOUHSC_01583	-	conserved hypothetical phage protein	CDS	1508539	1510567	-1	CDS_NCTC8325_1508540_1510567
SAOUHSC_01584	-	conserved hypothetical protein	CDS	1510559	1511429	-1	CDS_NCTC8325_1510560_1511429
SAOUHSC_01585	-	staphylococcal respiratory response protein SrrB, putative	CDS	1511733	1513485	-1	CDS_NCTC8325_1511734_1513485
SAOUHSC_01586	-	DNA-binding response regulator, putative	CDS	1513465	1514191	-1	CDS_NCTC8325_1513466_1514191
SAOUHSC_01587	-	ribosomal large subunit pseudouridine synthase B, putative	CDS	1514323	1515061	-1	CDS_NCTC8325_1514324_1515061
SAOUHSC_01588	-	conserved hypothetical protein	CDS	1515053	1515596	-1	CDS_NCTC8325_1515054_1515596
SAOUHSC_01589	-	conserved hypothetical protein	CDS	1515588	1516320	-1	CDS_NCTC8325_1515589_1516320
SAOUHSC_01590	-	conserved hypothetical protein	CDS	1516411	1516918	1	CDS_NCTC8325_1516412_1516918
SAOUHSC_01591	-	integrase/recombinase XerD	CDS	1516995	1517883	-1	CDS_NCTC8325_1516996_1517883
SAOUHSC_01592	-	transcriptional regulator, Fur, putative	CDS	1517931	1518381	-1	CDS_NCTC8325_1517932_1518381
SAOUHSC_01593	-	NUDIX domain protein	CDS	1518485	1519028	-1	CDS_NCTC8325_1518486_1519028
SAOUHSC_01594	-	conserved hypothetical protein	CDS	1519109	1520018	1	CDS_NCTC8325_1519110_1520018
SAOUHSC_01595	-	conserved hypothetical protein	CDS	1520233	1520482	-1	CDS_NCTC8325_1520234_1520482
SAOUHSC_01596	-	conserved hypothetical protein	CDS	1520497	1521253	-1	CDS_NCTC8325_1520498_1521253
SAOUHSC_01597	-	pyrroline-5-carboxylate reductase	CDS	1521424	1522210	1	CDS_NCTC8325_1521425_1522210
SAOUHSC_01598	-	AtsA/ElaC family protein	CDS	1522314	1523235	-1	CDS_NCTC8325_1522315_1523235
SAOUHSC_01599	-	glucose-6-phosphate 1-dehydrogenase	CDS	1523547	1525032	1	CDS_NCTC8325_1523548_1525032
SAOUHSC_01600	-	conserved hypothetical protein	CDS	1525234	1526128	1	CDS_NCTC8325_1525235_1526128
SAOUHSC_01601	-	alpha-glucosidase, putative	CDS	1526210	1527860	-1	CDS_NCTC8325_1526211_1527860
SAOUHSC_01602	-	transcriptional regulator, putative	CDS	1527875	1528895	-1	CDS_NCTC8325_1527876_1528895
SAOUHSC_01603	-	hypothetical protein	CDS	1528895	1529150	-1	CDS_NCTC8325_1528896_1529150
SAOUHSC_01604	-	conserved hypothetical protein	CDS	1529088	1529460	-1	CDS_NCTC8325_1529089_1529460
SAOUHSC_01605	-	6-phosphogluconate dehydrogenase, decarboxylating	CDS	1529678	1531085	-1	CDS_NCTC8325_1529679_1531085
SAOUHSC_01606	-	peptidase T, putative	CDS	1531152	1532286	-1	CDS_NCTC8325_1531153_1532286
SAOUHSC_01607	-	conserved hypothetical protein	CDS	1532548	1532728	1	CDS_NCTC8325_1532549_1532728
SAOUHSC_01608	-	hypothetical protein	CDS	1532808	1532901	1	CDS_NCTC8325_1532809_1532901
SAOUHSC_01609	-	conserved hypothetical protein	CDS	1532854	1533835	-1	CDS_NCTC8325_1532855_1533835
SAOUHSC_01610	-	conserved hypothetical protein	CDS	1533848	1534286	-1	CDS_NCTC8325_1533849_1534286
SAOUHSC_01611	-	2-oxoisovalerate dehydrogenase, E2 component, dihydrolipoamide acetyltransferase, putative	CDS	1534636	1535911	-1	CDS_NCTC8325_1534637_1535911
SAOUHSC_01612	-	2-oxoisovalerate dehydrogenase, E1 component, beta subunit, putative	CDS	1535923	1536907	-1	CDS_NCTC8325_1535924_1536907
SAOUHSC_01613	-	2-oxoisovalerate dehydrogenase, E1 component, alpha subunit, putative	CDS	1536906	1537899	-1	CDS_NCTC8325_1536907_1537899
SAOUHSC_01614	-	dihydrolipoamide dehydrogenase	CDS	1537914	1539336	-1	CDS_NCTC8325_1537915_1539336
SAOUHSC_01615	-	DNA repair protein RecN	CDS	1539486	1541166	-1	CDS_NCTC8325_1539487_1541166
SAOUHSC_01617	-	arginine repressor	CDS	1541181	1541634	-1	CDS_NCTC8325_1541182_1541634
SAOUHSC_01618	-	geranyltranstransferase, putative	CDS	1542065	1542947	-1	CDS_NCTC8325_1542066_1542947
SAOUHSC_01619	-	exodeoxyribonuclease VII, small subunit	CDS	1542924	1543155	-1	CDS_NCTC8325_1542925_1543155
SAOUHSC_01620	-	exodeoxyribonuclease VII, large subunit	CDS	1543147	1544485	-1	CDS_NCTC8325_1543148_1544485
SAOUHSC_01621	-	N utilization substance protein B, putative	CDS	1544501	1544891	-1	CDS_NCTC8325_1544502_1544891
SAOUHSC_01622	-	conserved hypothetical protein	CDS	1544950	1545313	-1	CDS_NCTC8325_1544951_1545313
SAOUHSC_01623	-	acetyl-CoA carboxylase, biotin carboxylase	CDS	1545327	1546683	-1	CDS_NCTC8325_1545328_1546683
SAOUHSC_01624	-	acetyl-CoA carboxylase, biotin carboxyl carrier protein	CDS	1546682	1547147	-1	CDS_NCTC8325_1546683_1547147
SAOUHSC_01625	-	translation elongation factor P	CDS	1547620	1548178	-1	CDS_NCTC8325_1547621_1548178
SAOUHSC_01626	-	proline dipeptidase, putative	CDS	1548203	1549265	-1	CDS_NCTC8325_1548204_1549265
SAOUHSC_01627	-	conserved hypothetical protein	CDS	1549369	1549951	1	CDS_NCTC8325_1549370_1549951
SAOUHSC_01628	-	conserved hypothetical protein	CDS	1549964	1550183	1	CDS_NCTC8325_1549965_1550183
SAOUHSC_01629	-	conserved hypothetical protein	CDS	1550246	1551077	-1	CDS_NCTC8325_1550247_1551077
SAOUHSC_01630	-	conserved hypothetical protein	CDS	1551234	1551621	1	CDS_NCTC8325_1551235_1551621
SAOUHSC_01632	-	glycine cleavage system P-protein subunit ll, putative	CDS	1551985	1553458	-1	CDS_NCTC8325_1551986_1553458
SAOUHSC_01633	-	glycine cleavage system P-protein subunit I, putative	CDS	1553450	1554797	-1	CDS_NCTC8325_1553451_1554797
SAOUHSC_01634	-	glycine cleavage system T protein	CDS	1554816	1555908	-1	CDS_NCTC8325_1554817_1555908
SAOUHSC_01635	-	shikimate kinase, putative	CDS	1556066	1556591	-1	CDS_NCTC8325_1556067_1556591
