locus_tag	gene	product	type	start	end	strand	snpEff_locus_id
SAEMRSA1513830	-	phage hypothetical protein	CDS	1552661	1552898	-1	CDS_EMRSA15_1552662_1552898
SAEMRSA1513840	-	phage hypothetical protein	CDS	1552922	1553159	-1	CDS_EMRSA15_1552923_1553159
SAEMRSA1513850	-	phage dUTPase	CDS	1553195	1553723	-1	CDS_EMRSA15_1553196_1553723
SAEMRSA1513860	-	phage hypothetical protein	CDS	1553715	1553973	-1	CDS_EMRSA15_1553716_1553973
SAEMRSA1513870	-	phage hypothetical protein	CDS	1553978	1554230	-1	CDS_EMRSA15_1553979_1554230
SAEMRSA1513880	-	hypothetical phage protein	CDS	1554235	1554436	-1	CDS_EMRSA15_1554236_1554436
SAEMRSA1513890	-	hypothetical phage protein	CDS	1554438	1554696	-1	CDS_EMRSA15_1554439_1554696
SAEMRSA1513900	-	putative DNA-binding protein	CDS	1554695	1555097	-1	CDS_EMRSA15_1554696_1555097
SAEMRSA1513910	-	hypothetical phage protein	CDS	1555096	1555282	-1	CDS_EMRSA15_1555097_1555282
SAEMRSA1513920	-	putative DNA polymerase	CDS	1555294	1557256	-1	CDS_EMRSA15_1555295_1557256
SAEMRSA1513930	-	phage hypothetical protein	CDS	1557315	1557870	-1	CDS_EMRSA15_1557316_1557870
SAEMRSA1513940	-	hypothetical phage protein	CDS	1557895	1559062	-1	CDS_EMRSA15_1557896_1559062
SAEMRSA1513950	-	hypothetical phage protein	CDS	1559058	1559421	-1	CDS_EMRSA15_1559059_1559421
SAEMRSA1513960	-	hypothetical phage protein	CDS	1559435	1559759	-1	CDS_EMRSA15_1559436_1559759
SAEMRSA1513970	-	putative DNA-binding protein	CDS	1560011	1560275	-1	CDS_EMRSA15_1560012_1560275
SAEMRSA1513980	-	hypothetical phage protein	CDS	1560299	1560515	-1	CDS_EMRSA15_1560300_1560515
SAEMRSA1513990	-	hypothetical phage protein	CDS	1560569	1560935	1	CDS_EMRSA15_1560570_1560935
SAEMRSA1514000	-	hypothetical phage protein	CDS	1560903	1561149	-1	CDS_EMRSA15_1560904_1561149
SAEMRSA1514010	-	hypothetical phage protein	CDS	1561215	1561596	1	CDS_EMRSA15_1561216_1561596
SAEMRSA1514020	-	hypothetical phage protein	CDS	1561582	1561780	-1	CDS_EMRSA15_1561583_1561780
SAEMRSA1514030	-	hypothetical phage protein	CDS	1562102	1562252	-1	CDS_EMRSA15_1562103_1562252
SAEMRSA1514040	-	hypothetical phage protein	CDS	1562266	1562710	-1	CDS_EMRSA15_1562267_1562710
SAEMRSA1514050	-	phage DNA-binding protein	CDS	1562757	1562970	-1	CDS_EMRSA15_1562758_1562970
SAEMRSA1514060	-	phage repressor protein	CDS	1563121	1563853	1	CDS_EMRSA15_1563122_1563853
SAEMRSA1514070	-	phage hypothetical protein	CDS	1563902	1564106	1	CDS_EMRSA15_1563903_1564106
SAEMRSA1514080	-	phage membrane protein	CDS	1564285	1564900	-1	CDS_EMRSA15_1564286_1564900
SAEMRSA1514090	-	phage integrase	CDS	1565025	1566231	1	CDS_EMRSA15_1565026_1566231
SAEMRSA1514100	-	IstB-like ATP-binding protein	CDS	1567634	1568402	-1	CDS_EMRSA15_1567635_1568402
SAEMRSA1514110	-	transposase	CDS	1568413	1569625	-1	CDS_EMRSA15_1568414_1569625
SAEMRSA1514120	-	putative lipoprotein	CDS	1570514	1571432	-1	CDS_EMRSA15_1570515_1571432
SAEMRSA1514130	srrB	sensor kinase protein	CDS	1571683	1573450	-1	CDS_EMRSA15_1571684_1573450
SAEMRSA1514140	srrA	response regulator protein	CDS	1573415	1574159	-1	CDS_EMRSA15_1573416_1574159
SAEMRSA1514150	rluB	ribosomal large subunit pseudouridine synthaseB	CDS	1574273	1575011	-1	CDS_EMRSA15_1574274_1575011
SAEMRSA1514160	-	conserved hypothetical protein	CDS	1575003	1575546	-1	CDS_EMRSA15_1575004_1575546
SAEMRSA1514170	-	conserved hypothetical protein	CDS	1575538	1576270	-1	CDS_EMRSA15_1575539_1576270
SAEMRSA1514180	-	conserved hypothetical protein	CDS	1576361	1576868	1	CDS_EMRSA15_1576362_1576868
SAEMRSA1514190	xerD	integrase/recombinase	CDS	1576945	1577833	-1	CDS_EMRSA15_1576946_1577833
SAEMRSA1514200	fur furC	iron uptake regulatory protein	CDS	1577881	1578331	-1	CDS_EMRSA15_1577882_1578331
SAEMRSA1514210	-	putative ADP-ribose pyrophosphatase	CDS	1578435	1578978	-1	CDS_EMRSA15_1578436_1578978
SAEMRSA1514220	-	aldo/keto reductase family protein	CDS	1579059	1579968	1	CDS_EMRSA15_1579060_1579968
SAEMRSA1514230	-	hypothetical protein	CDS	1580183	1580432	-1	CDS_EMRSA15_1580184_1580432
SAEMRSA1514240	-	putative short chain dehydrogenase	CDS	1580447	1581206	-1	CDS_EMRSA15_1580448_1581206
SAEMRSA1514250	-	putative pyrroline-5-carboxylate reductase	CDS	1581344	1582160	1	CDS_EMRSA15_1581345_1582160
SAEMRSA1514260	-	conserved hypothetical protein	CDS	1582262	1583183	-1	CDS_EMRSA15_1582263_1583183
SAEMRSA1514270	zwf	putative glucose-6-phosphate 1-dehydrogenase	CDS	1583495	1584980	1	CDS_EMRSA15_1583496_1584980
SAEMRSA1514280	-	AraC family regulatory protein	CDS	1585209	1586076	1	CDS_EMRSA15_1585210_1586076
SAEMRSA1514290	malA	alpha-D-1,4-glucosidase	CDS	1586157	1587807	-1	CDS_EMRSA15_1586158_1587807
SAEMRSA1514300	malR	maltose operon transcriptional repressor	CDS	1587822	1588842	-1	CDS_EMRSA15_1587823_1588842
SAEMRSA1514310	-	glyoxalase/bleomycin resistance protein/dioxygenase superfamily protein	CDS	1589035	1589407	-1	CDS_EMRSA15_1589036_1589407
SAEMRSA1514320	gnd	6-phosphogluconate dehydrogenase, decarboxylating	CDS	1589625	1591032	-1	CDS_EMRSA15_1589626_1591032
SAEMRSA1514330	-	putative peptidase	CDS	1591099	1592233	-1	CDS_EMRSA15_1591100_1592233
SAEMRSA1514340	-	putative membrane protein	CDS	1592801	1593782	-1	CDS_EMRSA15_1592802_1593782
SAEMRSA1514350	-	conserved hypothetical protein	CDS	1593795	1594233	-1	CDS_EMRSA15_1593796_1594233
SAEMRSA1514360	bfmB bfmBB bfmB2	lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex	CDS	1594583	1595858	-1	CDS_EMRSA15_1594584_1595858
SAEMRSA1514370	bfmBAB bfmB1B	2-oxoisovalerate dehydrogenase beta subunit	CDS	1595870	1596854	-1	CDS_EMRSA15_1595871_1596854
SAEMRSA1514380	bfmBAA bfmB1A	2-oxoisovalerate dehydrogenase alpha subunit	CDS	1596853	1597846	-1	CDS_EMRSA15_1596854_1597846
SAEMRSA1514390	bfmBC	putative dihydrolipoamide dehydrogenase	CDS	1597861	1599283	-1	CDS_EMRSA15_1597862_1599283
SAEMRSA1514400	-	putative DNA repair protein	CDS	1599433	1601113	-1	CDS_EMRSA15_1599434_1601113
SAEMRSA1514410	argR	arginine repressor	CDS	1601128	1601581	-1	CDS_EMRSA15_1601129_1601581
SAEMRSA1514420	-	putative geranyltranstransferase	CDS	1602011	1602893	-1	CDS_EMRSA15_1602012_1602893
SAEMRSA1514430	-	putative exodeoxyribonuclease VII small subunit	CDS	1602870	1603101	-1	CDS_EMRSA15_1602871_1603101
SAEMRSA1514440	-	putative exodeoxyribonuclease VII large subunit	CDS	1603093	1604431	-1	CDS_EMRSA15_1603094_1604431
SAEMRSA1514450	-	putative N utilization substance protein B	CDS	1604447	1604837	-1	CDS_EMRSA15_1604448_1604837
SAEMRSA1514460	-	conserved hypothetical protein	CDS	1604896	1605259	-1	CDS_EMRSA15_1604897_1605259
SAEMRSA1514470	accC	biotin carboxylase subunit of acetyl-CoA carboxylase	CDS	1605273	1606629	-1	CDS_EMRSA15_1605274_1606629
SAEMRSA1514480	accB fabE	biotin carboxyl carrier protein of acetyl-CoA carboxylase	CDS	1606628	1607093	-1	CDS_EMRSA15_1606629_1607093
SAEMRSA1514490	efp	putative elongation factor P	CDS	1607566	1608124	-1	CDS_EMRSA15_1607567_1608124
SAEMRSA1514500	-	putative peptidase	CDS	1608149	1609211	-1	CDS_EMRSA15_1608150_1609211
SAEMRSA1514510	-	putative lipoprotein	CDS	1609315	1609897	1	CDS_EMRSA15_1609316_1609897
SAEMRSA1514520	-	putative exported protein	CDS	1609910	1610129	1	CDS_EMRSA15_1609911_1610129
SAEMRSA1514530	-	lipoate-protein ligase A protein	CDS	1610192	1611023	-1	CDS_EMRSA15_1610193_1611023
SAEMRSA1514540	-	putative membrane protein	CDS	1611180	1611567	1	CDS_EMRSA15_1611181_1611567
SAEMRSA1514550	-	putative glycine cleavage system P-protein	CDS	1611931	1613404	-1	CDS_EMRSA15_1611932_1613404
SAEMRSA1514560	-	putative glycine cleavage system P-protein	CDS	1613396	1614752	-1	CDS_EMRSA15_1613397_1614752
SAEMRSA1514570	gcvT	putative aminomethyltransferase	CDS	1614762	1615854	-1	CDS_EMRSA15_1614763_1615854
SAEMRSA1514580	-	putative shikimate kinase	CDS	1616012	1616537	-1	CDS_EMRSA15_1616013_1616537
SAEMRSA1514590	-	putative membrane protein	CDS	1616769	1617237	-1	CDS_EMRSA15_1616770_1617237
SAEMRSA1514600	-	putative exported protein	CDS	1617184	1617484	-1	CDS_EMRSA15_1617185_1617484
SAEMRSA1514610	-	putative exported protein	CDS	1617470	1617905	-1	CDS_EMRSA15_1617471_1617905
SAEMRSA1514620	-	putative exported protein	CDS	1617894	1618206	-1	CDS_EMRSA15_1617895_1618206
SAEMRSA1514630	-	putative membrane protein	CDS	1618219	1619290	-1	CDS_EMRSA15_1618220_1619290
SAEMRSA1514640	-	hypothetical protein	CDS	1619261	1620236	-1	CDS_EMRSA15_1619262_1620236
SAEMRSA1514650	-	metallo-beta-lactamase superfamily protein	CDS	1620287	1620911	-1	CDS_EMRSA15_1620288_1620911
SAEMRSA1514660	-	conserved hypothetical protein	CDS	1620907	1621237	-1	CDS_EMRSA15_1620908_1621237
SAEMRSA1514670	glkA	glucokinase	CDS	1621236	1622223	-1	CDS_EMRSA15_1621237_1622223
SAEMRSA1514680	-	conserved hypothetical protein	CDS	1622219	1622423	-1	CDS_EMRSA15_1622220_1622423
SAEMRSA1514690	-	putative membrane protein	CDS	1622403	1623867	-1	CDS_EMRSA15_1622404_1623867
SAEMRSA1514700	-	5-formyltetrahydrofolate cyclo-ligase family protein	CDS	1623878	1624418	-1	CDS_EMRSA15_1623879_1624418
SAEMRSA1514710	rpmG1	50S ribosomal protein L33 type 1	CDS	1624626	1624776	-1	CDS_EMRSA15_1624627_1624776
SAEMRSA1514720	pbpF pbp3	penicillin-binding protein PBP2B	CDS	1624888	1626964	-1	CDS_EMRSA15_1624889_1626964
SAEMRSA1514730	sodA	superoxide dismutase	CDS	1627084	1627684	-1	CDS_EMRSA15_1627085_1627684
SAEMRSA1514740	zur	zinc-specific metalloregulatory protein	CDS	1627959	1628370	-1	CDS_EMRSA15_1627960_1628370
SAEMRSA1514750	mreB	ABC transporter permease protein	CDS	1628356	1629220	-1	CDS_EMRSA15_1628357_1629220
SAEMRSA1514760	mreA	ABC transporter ATP-binding protein	CDS	1629261	1630047	-1	CDS_EMRSA15_1629262_1630047
SAEMRSA1514770	-	putative endonuclease	CDS	1630172	1631063	-1	CDS_EMRSA15_1630173_1631063
SAEMRSA1514780	-	putative helicase	CDS	1631072	1632419	-1	CDS_EMRSA15_1631073_1632419
SAEMRSA1514790	-	conserved hypothetical protein	CDS	1632532	1633633	-1	CDS_EMRSA15_1632533_1633633
SAEMRSA1514800	-	conserved hypothetical protein	CDS	1633635	1634313	-1	CDS_EMRSA15_1633636_1634313
SAEMRSA1514810	rpoD sigA plaC	RNA polymerase sigma factor	CDS	1634443	1635550	-1	CDS_EMRSA15_1634444_1635550
SAEMRSA1514820	dnaG	DNA primase	CDS	1635773	1637591	-1	CDS_EMRSA15_1635774_1637591
SAEMRSA1514830	-	conserved hypothetical protein	CDS	1637651	1638470	-1	CDS_EMRSA15_1637652_1638470
SAEMRSA1514840	-	conserved hypothetical protein (pseudogene)	CDS	1638480	1639114	-1	CDS_EMRSA15_1638481_1639114
SAEMRSA1514850	-	putative glycyl-tRNA synthetase	CDS	1639438	1640830	1	CDS_EMRSA15_1639439_1640830
SAEMRSA1514860	-	putative recombination protein O	CDS	1640980	1641733	-1	CDS_EMRSA15_1640981_1641733
SAEMRSA1514870	era	putative GTP-binding protein	CDS	1641754	1642654	-1	CDS_EMRSA15_1641755_1642654
SAEMRSA1514880	cdd	cytidine deaminase	CDS	1642654	1643059	-1	CDS_EMRSA15_1642655_1643059
SAEMRSA1514890	-	putative diacylglycerol kinase	CDS	1643069	1643414	-1	CDS_EMRSA15_1643070_1643414
SAEMRSA1514900	-	conserved hypothetical protein	CDS	1643416	1643884	-1	CDS_EMRSA15_1643417_1643884
SAEMRSA1514910	-	PhoH-like protein	CDS	1643884	1644832	-1	CDS_EMRSA15_1643885_1644832
SAEMRSA1514920	-	hypothetical protein	CDS	1645135	1645834	-1	CDS_EMRSA15_1645136_1645834
SAEMRSA1514930	-	putative exported protein	CDS	1645850	1646840	-1	CDS_EMRSA15_1645851_1646840
SAEMRSA1514940	-	putative membrane protein	CDS	1646857	1647565	-1	CDS_EMRSA15_1646858_1647565
SAEMRSA1514950	rpsU	30S ribosomal protein S21	CDS	1647784	1647961	-1	CDS_EMRSA15_1647785_1647961
SAEMRSA1514960	-	conserved hypothetical protein	CDS	1648253	1649600	-1	CDS_EMRSA15_1648254_1649600
SAEMRSA1514970	-	conserved hypothetical protein	CDS	1649606	1650359	-1	CDS_EMRSA15_1649607_1650359
SAEMRSA1514980	-	putative methyltransferase	CDS	1650360	1651299	-1	CDS_EMRSA15_1650361_1651299
SAEMRSA1514990	dnaJ	chaperone protein	CDS	1651302	1652442	-1	CDS_EMRSA15_1651303_1652442
SAEMRSA1515000	dnaK	chaperone protein	CDS	1652577	1654410	-1	CDS_EMRSA15_1652578_1654410
SAEMRSA1515010	grpE	GrpE protein (Hsp-70 cofactor)	CDS	1654478	1655105	-1	CDS_EMRSA15_1654479_1655105
SAEMRSA1515020	hrcA	heat-inducible transcription repressor	CDS	1655136	1656114	-1	CDS_EMRSA15_1655137_1656114
SAEMRSA1515030	-	putative oxygen-independent coproporphyrinogen III oxidase	CDS	1656214	1657339	-1	CDS_EMRSA15_1656215_1657339
SAEMRSA1515040	lepA	putative GTP-binding protein	CDS	1657959	1659783	-1	CDS_EMRSA15_1657960_1659783
SAEMRSA1515050	rpsT	putative 30S ribosomal protein S20	CDS	1660128	1660380	1	CDS_EMRSA15_1660129_1660380
SAEMRSA1515060	-	conserved hypothetical protein	CDS	1660424	1661399	-1	CDS_EMRSA15_1660425_1661399
SAEMRSA1515070	-	putative membrane protein	CDS	1661455	1663657	-1	CDS_EMRSA15_1661456_1663657
SAEMRSA1515080	-	putative deaminase	CDS	1663661	1664123	-1	CDS_EMRSA15_1663662_1664123
SAEMRSA1515090	-	putative membrane protein	CDS	1664214	1664892	-1	CDS_EMRSA15_1664215_1664892
SAEMRSA1515100	-	conserved hypothetical protein	CDS	1664940	1665657	-1	CDS_EMRSA15_1664941_1665657
SAEMRSA1515110	-	conserved hypothetical protein	CDS	1665659	1666013	-1	CDS_EMRSA15_1665660_1666013
SAEMRSA1515120	-	conserved hypothetical protein	CDS	1666013	1666598	-1	CDS_EMRSA15_1666014_1666598
SAEMRSA1515130	-	conserved hypothetical protein	CDS	1666587	1667157	-1	CDS_EMRSA15_1666588_1667157
SAEMRSA1515140	-	conserved hypothetical protein	CDS	1667159	1667450	-1	CDS_EMRSA15_1667160_1667450
SAEMRSA1515150	aroE	shikimate 5-dehydrogenase	CDS	1667453	1668260	-1	CDS_EMRSA15_1667454_1668260
SAEMRSA1515160	-	putative GTPase	CDS	1668273	1669374	-1	CDS_EMRSA15_1668274_1669374
SAEMRSA1515170	-	conserved hypothetical protein	CDS	1669374	1669902	-1	CDS_EMRSA15_1669375_1669902
SAEMRSA1515180	pfs mtn	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	CDS	1669921	1670608	-1	CDS_EMRSA15_1669922_1670608
SAEMRSA1515190	-	putative membrane protein	CDS	1670921	1671191	1	CDS_EMRSA15_1670922_1671191
SAEMRSA1515200	-	putative enterotoxin	CDS	1671392	1672145	-1	CDS_EMRSA15_1671393_1672145
SAEMRSA1515210	-	hypothetical phage protein	CDS	1672747	1673968	-1	CDS_EMRSA15_1672748_1673968
SAEMRSA1515220	-	putative membrane protein	CDS	1674259	1675492	-1	CDS_EMRSA15_1674260_1675492
SAEMRSA1515230	-	conserved hypothetical protein	CDS	1675503	1676256	-1	CDS_EMRSA15_1675504_1676256
SAEMRSA1515240	-	putative biotin carboxylase subunit of acetyl-CoA carboxylase	CDS	1676255	1677617	-1	CDS_EMRSA15_1676256_1677617
SAEMRSA1515250	-	putative biotin carboxyl carrier protein of acetyl-CoA carboxylase	CDS	1677630	1678080	-1	CDS_EMRSA15_1677631_1678080
SAEMRSA1515260	-	conserved hypothetical protein	CDS	1678081	1679092	-1	CDS_EMRSA15_1678082_1679092
SAEMRSA1515270	-	conserved hypothetical protein	CDS	1679081	1679816	-1	CDS_EMRSA15_1679082_1679816
SAEMRSA1515280	greA	transcription elongation factor	CDS	1680142	1680619	-1	CDS_EMRSA15_1680143_1680619
SAEMRSA1515290	udk	uridine kinase	CDS	1680646	1681270	-1	CDS_EMRSA15_1680647_1681270
SAEMRSA1515300	-	putative peptidase	CDS	1681269	1682538	-1	CDS_EMRSA15_1681270_1682538
SAEMRSA1515310	-	putative peptidase	CDS	1682549	1683473	-1	CDS_EMRSA15_1682550_1683473
SAEMRSA1515320	-	putative O-methyltransferase	CDS	1683475	1684114	-1	CDS_EMRSA15_1683476_1684114
SAEMRSA1515330	-	conserved hypothetical protein	CDS	1684398	1684707	-1	CDS_EMRSA15_1684399_1684707
SAEMRSA1515340	-	conserved hypothetical protein	CDS	1684721	1685150	-1	CDS_EMRSA15_1684722_1685150
SAEMRSA1515350	-	conserved hypothetical protein	CDS	1685153	1685414	-1	CDS_EMRSA15_1685154_1685414
SAEMRSA1515360	alaS	putative alanyl-tRNA synthetase	CDS	1685476	1688107	-1	CDS_EMRSA15_1685477_1688107
SAEMRSA1515370	-	conserved hypothetical protein	CDS	1688449	1690927	-1	CDS_EMRSA15_1688450_1690927
SAEMRSA1515380	-	conserved hypothetical protein	CDS	1690928	1691597	-1	CDS_EMRSA15_1690929_1691597
SAEMRSA1515390	-	conserved hypothetical protein	CDS	1692113	1693232	-1	CDS_EMRSA15_1692114_1693232
SAEMRSA1515400	-	putative cysteine desulfurase	CDS	1693232	1694375	-1	CDS_EMRSA15_1693233_1694375
SAEMRSA1515410	-	putative oxygenase	CDS	1694686	1695700	1	CDS_EMRSA15_1694687_1695700
SAEMRSA1515420	-	hypothetical protein	CDS	1695936	1696083	-1	CDS_EMRSA15_1695937_1696083
SAEMRSA1515430	-	conserved hypothetical protein	CDS	1696122	1696305	-1	CDS_EMRSA15_1696123_1696305
SAEMRSA1515440	-	conserved hypothetical protein	CDS	1696404	1696827	-1	CDS_EMRSA15_1696405_1696827
SAEMRSA1515450	-	putative ATPase	CDS	1696911	1698186	1	CDS_EMRSA15_1696912_1698186
SAEMRSA1515460	-	conserved hypothetical protein	CDS	1698346	1699120	-1	CDS_EMRSA15_1698347_1699120
SAEMRSA1515470	aspS	aspartyl-tRNA synthetase	CDS	1699580	1701347	-1	CDS_EMRSA15_1699581_1701347
SAEMRSA1515480	hisS	histidyl-tRNA synthetase	CDS	1701362	1702625	-1	CDS_EMRSA15_1701363_1702625
SAEMRSA1515490	-	putative N-acetylmuramoyl-L-alanine amidase	CDS	1703085	1703898	-1	CDS_EMRSA15_1703086_1703898
SAEMRSA1515500	-	conserved hypothetical protein (pseudogene)	CDS	1703957	1704409	-1	CDS_EMRSA15_1703958_1704409
SAEMRSA1515510	relA rel	GTP pyrophosphokinase	CDS	1704420	1706631	-1	CDS_EMRSA15_1704421_1706631
SAEMRSA1515520	apt	adenine phosphoribosyltransferase	CDS	1707037	1707556	-1	CDS_EMRSA15_1707038_1707556
SAEMRSA1515530	-	putative single-stranded-DNA-specific exonuclease	CDS	1707577	1709851	-1	CDS_EMRSA15_1707578_1709851
SAEMRSA1515540	secF	putative protein-export membrane protein	CDS	1710053	1712333	-1	CDS_EMRSA15_1710054_1712333
SAEMRSA1515550	-	putative exported protein	CDS	1712607	1712868	-1	CDS_EMRSA15_1712608_1712868
SAEMRSA1515560	tgt	queuine tRNA-ribosyltransferase	CDS	1712886	1714026	-1	CDS_EMRSA15_1712887_1714026
SAEMRSA1515570	queA	S-adenosylmethionine:tRNA ribosyltransferase-isomerase	CDS	1714048	1715074	-1	CDS_EMRSA15_1714049_1715074
SAEMRSA1515580	ruvB	Holliday junction DNA helicase	CDS	1715075	1716080	-1	CDS_EMRSA15_1715076_1716080
SAEMRSA1515590	ruvA	Holliday junction DNA helicase RuvA	CDS	1716111	1716714	-1	CDS_EMRSA15_1716112_1716714
SAEMRSA1515600	-	putative DNA-binding protein	CDS	1716727	1717186	-1	CDS_EMRSA15_1716728_1717186
SAEMRSA1515610	obg	Spo0B-associated GTP-binding protein	CDS	1717195	1718488	-1	CDS_EMRSA15_1717196_1718488
SAEMRSA1515620	rpmA	50S ribosomal protein L27	CDS	1718707	1718992	-1	CDS_EMRSA15_1718708_1718992
SAEMRSA1515630	-	conserved hypothetical protein	CDS	1719003	1719324	-1	CDS_EMRSA15_1719004_1719324
SAEMRSA1515640	rplU	50S ribosomal protein L21	CDS	1719329	1719638	-1	CDS_EMRSA15_1719330_1719638
SAEMRSA1515650	-	putative membrane protein	CDS	1719873	1720404	-1	CDS_EMRSA15_1719874_1720404
SAEMRSA1515660	-	putative rod shape-determining protein	CDS	1720403	1721246	-1	CDS_EMRSA15_1720404_1721246
SAEMRSA1515670	-	hypothetical protein	CDS	1721445	1721565	-1	CDS_EMRSA15_1721446_1721565
SAEMRSA1515680	-	putative membrane protein	CDS	1721638	1722112	-1	CDS_EMRSA15_1721639_1722112
SAEMRSA1515690	-	putative membrane protein	CDS	1722253	1722469	1	CDS_EMRSA15_1722254_1722469
SAEMRSA1515700	-	putative membrane protein	CDS	1722585	1722870	-1	CDS_EMRSA15_1722586_1722870
SAEMRSA1515710	radC	DNA repair protein RadC	CDS	1722937	1723594	-1	CDS_EMRSA15_1722938_1723594
SAEMRSA1515720	-	type III leader peptidase family protein	CDS	1723620	1724328	-1	CDS_EMRSA15_1723621_1724328
SAEMRSA1515730	folC	putative folylpolyglutamate synthase	CDS	1724597	1725869	-1	CDS_EMRSA15_1724598_1725869
SAEMRSA1515740	valS	valyl-tRNA synthetase	CDS	1725881	1728512	-1	CDS_EMRSA15_1725882_1728512
SAEMRSA1515750	tag	DNA-3-methyladenine glycosylase I	CDS	1728915	1729476	1	CDS_EMRSA15_1728916_1729476
SAEMRSA1515760	-	putative membrane protein	CDS	1729698	1730772	-1	CDS_EMRSA15_1729699_1730772
SAEMRSA1515770	-	hypothetical protein	CDS	1730808	1730895	-1	CDS_EMRSA15_1730809_1730895
SAEMRSA1515780	hemL	glutamate-1-semialdehyde 2,1-aminomutase	CDS	1730967	1732254	-1	CDS_EMRSA15_1730968_1732254
SAEMRSA1515790	hemB	delta-aminolevulinic acid dehydratase	CDS	1732301	1733276	-1	CDS_EMRSA15_1732302_1733276
SAEMRSA1515800	hemD	uroporphyrinogen III synthase	CDS	1733278	1733947	-1	CDS_EMRSA15_1733279_1733947
SAEMRSA1515810	hemC	porphobilinogen deaminase	CDS	1733968	1734895	-1	CDS_EMRSA15_1733969_1734895
SAEMRSA1515820	-	putative membrane protein	CDS	1734936	1735752	-1	CDS_EMRSA15_1734937_1735752
SAEMRSA1515830	hemA	glutamyl-tRNA reductase	CDS	1735773	1737120	-1	CDS_EMRSA15_1735774_1737120
SAEMRSA1515840	-	putative GTP-binding protein	CDS	1737336	1737927	-1	CDS_EMRSA15_1737337_1737927
SAEMRSA1515850	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	CDS	1738080	1739343	-1	CDS_EMRSA15_1738081_1739343
SAEMRSA1515860	tig	trigger factor (prolyl isomerase)	CDS	1739493	1740795	-1	CDS_EMRSA15_1739494_1740795
SAEMRSA1515870	-	hypothetical protein	CDS	1740957	1741887	-1	CDS_EMRSA15_1740958_1741887
SAEMRSA1515880	-	conserved hypothetical protein	CDS	1741905	1742514	-1	CDS_EMRSA15_1741906_1742514
SAEMRSA1515890	rplT	50S ribosomal protein L20	CDS	1742655	1743012	-1	CDS_EMRSA15_1742656_1743012
SAEMRSA1515900	rpmI	50S ribosomal protein L35	CDS	1743058	1743259	-1	CDS_EMRSA15_1743059_1743259
SAEMRSA1515910	infC	translation initiation factor IF-3	CDS	1743287	1743815	-1	CDS_EMRSA15_1743288_1743815
SAEMRSA1515920	lysP	lysine-specific permease	CDS	1744043	1745537	-1	CDS_EMRSA15_1744044_1745537
SAEMRSA1515930	thrS	threonyl-tRNA synthetase	CDS	1745962	1747900	-1	CDS_EMRSA15_1745963_1747900
SAEMRSA1515940	dnaI	putative primosomal protein	CDS	1748312	1749233	-1	CDS_EMRSA15_1748313_1749233
SAEMRSA1515950	dnaB	chromosome replication initiation/membrane attachment protein	CDS	1749232	1750633	-1	CDS_EMRSA15_1749233_1750633
SAEMRSA1515960	-	conserved hypothetical protein	CDS	1750633	1751104	-1	CDS_EMRSA15_1750634_1751104
SAEMRSA1515970	gap2	glyceraldehyde 3-phosphate dehydrogenase 2	CDS	1751313	1752339	-1	CDS_EMRSA15_1751314_1752339
SAEMRSA1515980	coaE	putative dephospho-CoA kinase	CDS	1752508	1753132	-1	CDS_EMRSA15_1752509_1753132
SAEMRSA1515990	-	formamidopyrimidine-DNA glycosylase	CDS	1753147	1754020	-1	CDS_EMRSA15_1753148_1754020
SAEMRSA1516000	polA pol	DNA polymerase I	CDS	1754035	1756666	-1	CDS_EMRSA15_1754036_1756666
SAEMRSA1516010	-	putative membrane protein	CDS	1756959	1758447	-1	CDS_EMRSA15_1756960_1758447
SAEMRSA1516020	phoR	alkaline phosphatase synthesis sensor protein	CDS	1758945	1760610	-1	CDS_EMRSA15_1758946_1760610
SAEMRSA1516030	phoP	alkaline phosphatase synthesis transcriptional regulatory protein	CDS	1760606	1761311	-1	CDS_EMRSA15_1760607_1761311
SAEMRSA1516040	citC icd	isocitrate dehydrogenase	CDS	1761700	1762969	-1	CDS_EMRSA15_1761701_1762969
SAEMRSA1516050	citZ	citrate synthase II	CDS	1763017	1764139	-1	CDS_EMRSA15_1763018_1764139
SAEMRSA1516060	cycA dagA	putative D-serine/D-alanine/glycine transporter	CDS	1764486	1765848	1	CDS_EMRSA15_1764487_1765848
SAEMRSA1516070	pyk pykA	pyruvate kinase	CDS	1766197	1767955	-1	CDS_EMRSA15_1766198_1767955
SAEMRSA1516080	pfkA pfk	6-phosphofructokinase	CDS	1767976	1768945	-1	CDS_EMRSA15_1767977_1768945
SAEMRSA1516090	accA	acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha	CDS	1769213	1770158	-1	CDS_EMRSA15_1769214_1770158
SAEMRSA1516100	accD	acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	CDS	1770157	1771015	-1	CDS_EMRSA15_1770158_1771015
SAEMRSA1516110	-	NAD-dependent malic enzyme	CDS	1771209	1772439	-1	CDS_EMRSA15_1771210_1772439
SAEMRSA1516120	dnaE	DNA polymerase III alpha subunit	CDS	1772889	1776087	-1	CDS_EMRSA15_1772890_1776087
